	Subject	CRN	Subject Abbr	Course Number	Section	Campus	Credit Hours	Title	Days	Time	Section Capacity	Section Actual	Section Remaining	Waitlist Capacity	Waitlist Actual	Waitlist Remaining	Instructor(s)	Date	Location	Attributes
124	Art	22946	ART	4998R	11	C	1.000-9.000	Individual Studies	N/A	TBD	0	1	-1	0	0	0	Stephen Walter  Mandravelis	01/10-05/03	TBD	Repeatable Course and Upper Division Credit
125	Astronomy	20657	ASTR	1010	02	D	3.000	Introduction to Astronomy - The Solar System	N/A	TBD	85	80	5	0	0	0	Luis Enrique  Sanchez Diaz	01/10-05/03	XX INTERNET	Lower Division Credit and Natural Science Lecture and Nat. Sciences Non-Lab Courses and Potential Test Proctoring Fee and Natural Science Lab Course
126	Astronomy	20957	ASTR	1010L	0	C	1.000	Astronomy Laboratory - The Solar System	R	10:00 am-11:50 am	20	15	5	0	0	0	Jack L  Pitkin	01/10-05/03	GROT 217	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
127	Astronomy	21115	ASTR	1010L	01	C	1.000	Astronomy Laboratory - The Solar System	R	11:00 am-12:50 pm	20	19	1	0	0	0	Jack L  Pitkin	01/10-05/03	GROT 216	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
128	Astronomy	23838	ASTR	1010L	02	C	1.000	Astronomy Laboratory - The Solar System	R	03:00 pm-04:50 pm	20	19	1	0	0	0	Steven Jacob  Kline	01/10-05/03	GROT 216	Natural Science Lab and Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
129	Astronomy	23972	ASTR	4010	01	C	3.000	Solar System Astrophysics	TR	12:15 pm-01:30 pm	15	11	4	0	0	0	Joshua Brian  Hamblen	01/10-05/03	GROT 103	Upper Division Credit
130	Athletic Training	23973	ATTR	5605	01	C	4.000	Therapeutic Exercise	TR	12:00 pm-02:00 pm	15	14	1	0	0	0	Lynette M  Carlson	01/10-05/03	METR 204	Repeatable Course
131	Athletic Training	23392	ATTR	5700	01	C	4.000	Therapeutic Modalities	MW	10:00 am-12:00 pm	15	14	1	0	0	0	Shellie   Acocello	01/10-05/03	METR 204	Repeatable Course
132	Athletic Training	23394	ATTR	5710	01	C	3.000	Research Methods in Sports Medicine	TR	10:00 am-11:30 am	15	14	1	0	0	0	Gary B  Wilkerson	01/10-05/03	METR 306	Repeatable Course
133	Athletic Training	23395	ATTR	5715	01	D	1.000	Professional Seminar for Athletic Training Students II	W	03:00 pm-05:00 pm	15	14	1	0	0	0	Shellie   Acocello	01/10-05/03	METR 204	Potential Test Proctoring Fee and Repeatable Course
134	Athletic Training	23396	ATTR	5725	01	C	3.000	Athletic Training Practicum III	M	12:30 pm-02:00 pm	25	14	11	0	0	0	Jennifer A  Hogg, Lynette M  Carlson 	01/10-05/03	METR 204	Repeatable Course
135	Athletic Training	23974	ATTR	5900	01	C	2.000	Population Health Management	TR	10:00 am-11:50 am	15	15	0	0	0	0	Marisa A  Colston, Gary B  Wilkerson 	01/10-02/28	METR 110	Repeatable Course
136	Athletic Training	23975	ATTR	5910	01	C	2.000	Athletic Training Research Project II	N/A	TBD	15	15	0	0	0	0	Gary B  Wilkerson	01/10-02/28	TBD	Repeatable Course
137	Athletic Training	23976	ATTR	5915	01	C	2.000	Professional Seminar for Athletic Training Students IV	MW	10:00 am-11:50 am	15	15	0	0	0	0	Marisa A  Colston	01/10-02/28	METR 306	Repeatable Course
138	Athletic Training	23977	ATTR	5925	01	C	6.000	Athletic Training Practicum V	W	12:30 pm-02:00 pm	15	15	0	0	0	0	Jennifer A  Hogg, Shellie   Acocello , Lynette M  Carlson 	01/10-05/03	METR 204	Practicum Course Fee and Repeatable Course
139	Biology	22377	BIOL	1050	0	D	4.000	Life on Earth	N/A	TBD	48	48	0	0	0	0	Sarah E  Farnsley	01/10-05/03	XX INTERNET	Natural Science Lec & Lab and Lower Division Credit and Potential Test Proctoring Fee and Technical Elective CECS
140	Biology	23978	BIOL	1050	01	D	4.000	Life on Earth	N/A	TBD	48	48	0	0	0	0	Monica Irene  Miles	01/10-05/03	XX INTERNET	Natural Science Lec & Lab and Lower Division Credit and Potential Test Proctoring Fee and Technical Elective CECS
141	Biology	24705	BIOL	1050	02	D	4.000	Life on Earth	N/A	TBD	48	45	3	0	0	0	Elise L  Chapman	01/10-05/03	XX INTERNET	Natural Science Lec & Lab and Lower Division Credit and Potential Test Proctoring Fee and Technical Elective CECS
142	Biology	22378	BIOL	1050L	0	D	0.000	Life on Earth Laboratory	N/A	TBD	24	24	0	0	0	0	Sarah E  Farnsley	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
143	Biology	23067	BIOL	1050L	01	D	0.000	Life on Earth Laboratory	N/A	TBD	24	24	0	0	0	0	Sarah E  Farnsley	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
144	Biology	23979	BIOL	1050L	02	D	0.000	Life on Earth Laboratory	N/A	TBD	24	24	0	0	0	0	Monica Irene  Miles	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
145	Biology	23980	BIOL	1050L	03	D	0.000	Life on Earth Laboratory	N/A	TBD	24	24	0	0	0	0	Monica Irene  Miles	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
146	Biology	24660	BIOL	1050L	04	D	0.000	Life on Earth Laboratory	N/A	TBD	24	22	2	0	0	0	Monica Irene  Miles	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
147	Biology	24706	BIOL	1050L	05	D	0.000	Life on Earth Laboratory	N/A	TBD	24	23	1	0	0	0	Elise L  Chapman	01/10-05/03	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee
148	Biology	20085	BIOL	1100	0	D	3.000	Conservation of Biodiversity	N/A	TBD	50	50	0	0	0	0	Joseph Edward  McCauley	01/10-05/03	XX INTERNET	Beyond the Classroom and Lower Division Credit and Nat. Sciences Non-Lab Courses and Potential Test Proctoring Fee
149	Biology	23074	BIOL	1100	01	C	3.000	Conservation of Biodiversity	TR	09:25 am-10:40 am	50	48	2	0	0	0	Sarah E  Farnsley	01/10-05/03	LUPH 114	Lower Division Credit and Nat. Sciences Non-Lab Courses
150	Biology	20088	BIOL	1110	0	C	4.000	Principles of Biology I	MWF	09:00 am-09:50 am	64	64	0	0	0	0	Jodi L  Caskey	01/10-05/03	DRTH 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
151	Biology	20087	BIOL	1110	01	C	4.000	Principles of Biology I	MWF	11:00 am-11:50 am	62	62	0	0	0	0	Meredith Montgomery  Adams	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
152	Biology	20086	BIOL	1110	02	C	4.000	Principles of Biology I	MWF	11:00 am-11:50 am	62	62	0	0	0	0	Meredith Montgomery  Adams	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
153	Biology	20089	BIOL	1110	03	C	4.000	Principles of Biology I	TR	08:00 am-09:15 am	62	54	8	0	0	0	Elise L  Chapman	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
154	Biology	20091	BIOL	1110L	0	C	0.000	Principles of Biology I Laboratory	M	12:00 pm-01:50 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
155	Biology	20092	BIOL	1110L	01	C	0.000	Principles of Biology I Laboratory	M	12:00 pm-01:50 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 223	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
156	Biology	20093	BIOL	1110L	02	C	0.000	Principles of Biology I Laboratory	M	02:00 pm-03:50 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
157	Biology	20960	BIOL	1110L	03	C	0.000	Principles of Biology I Laboratory	M	02:00 pm-03:50 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 223	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
158	Biology	20094	BIOL	1110L	04	C	0.000	Principles of Biology I Laboratory	T	08:50 am-10:40 am	24	15	9	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
159	Biology	20463	BIOL	1110L	06	C	0.000	Principles of Biology I Laboratory	T	10:50 am-12:40 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
160	Biology	20464	BIOL	1110L	07	C	0.000	Principles of Biology I Laboratory	T	01:40 pm-03:30 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
161	Biology	20465	BIOL	1110L	08	C	0.000	Principles of Biology I Laboratory	W	12:00 pm-01:50 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
162	Biology	20466	BIOL	1110L	09	C	0.000	Principles of Biology I Laboratory	W	02:00 pm-03:50 pm	24	23	1	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
163	Biology	20612	BIOL	1110L	11	C	0.000	Principles of Biology I Laboratory	R	09:30 am-11:20 am	24	20	4	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
164	Biology	20629	BIOL	1110L	12	C	0.000	Principles of Biology I Laboratory	R	01:00 pm-02:50 pm	24	18	6	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 216	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
165	Biology	20617	BIOL	1120	0	C	4.000	Principles of Biology II	MWF	09:00 am-09:50 am	67	65	2	0	0	0	Jannatul   Ferdoush	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
166	Biology	20103	BIOL	1120	01	C	4.000	Principles of Biology II	MWF	09:00 am-09:50 am	67	62	5	0	0	0	Jannatul   Ferdoush	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
167	Biology	20101	BIOL	1120	02	C	4.000	Principles of Biology II	TR	03:05 pm-04:20 pm	67	66	1	0	0	0	Francesca   Leasi	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
168	Biology	20102	BIOL	1120	03	C	4.000	Principles of Biology II	TR	03:05 pm-04:20 pm	67	66	1	0	0	0	Francesca   Leasi	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
169	Biology	20104	BIOL	1120L	0	C	0.000	Principles of Biology II Laboratory	T	08:50 am-10:40 am	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
170	Biology	20105	BIOL	1120L	01	C	0.000	Principles of Biology II Laboratory	T	10:50 am-12:40 pm	24	23	1	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
171	Biology	20106	BIOL	1120L	02	C	0.000	Principles of Biology II Laboratory	T	12:50 pm-02:40 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
172	Biology	20570	BIOL	1120L	03	C	0.000	Principles of Biology II Laboratory	T	02:50 pm-04:40 pm	24	23	1	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
173	Biology	20594	BIOL	1120L	04	C	0.000	Principles of Biology II Laboratory	T	06:50 pm-08:40 pm	24	16	8	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
174	Biology	20107	BIOL	1120L	05	C	0.000	Principles of Biology II Laboratory	W	10:00 am-11:50 am	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
175	Biology	20108	BIOL	1120L	06	C	0.000	Principles of Biology II Laboratory	W	12:00 pm-01:50 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
176	Biology	20470	BIOL	1120L	07	C	0.000	Principles of Biology II Laboratory	W	02:00 pm-03:50 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
177	Biology	20471	BIOL	1120L	08	C	0.000	Principles of Biology II Laboratory	W	04:00 pm-05:50 pm	24	23	1	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
178	Biology	20472	BIOL	1120L	09	C	0.000	Principles of Biology II Laboratory	R	10:15 am-12:05 pm	24	22	2	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
179	Biology	20475	BIOL	1120L	10	C	0.000	Principles of Biology II Laboratory	R	12:15 pm-02:05 pm	24	24	0	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
180	Biology	20613	BIOL	1120L	11	C	0.000	Principles of Biology II Laboratory	R	02:50 pm-04:40 pm	24	10	14	0	0	0	Cheryl Ann  Murphy	01/10-05/03	HOLT 224	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
181	Biology	20596	BIOL	1130	0	C	3.000	Principles of Biology III	MWF	10:00 am-10:50 am	60	38	22	0	0	0	Loren Donald  Hayes	01/10-05/03	DRTH 101	Lower Division Credit
182	Biology	20618	BIOL	1130	01	C	3.000	Principles of Biology III	TR	01:40 pm-02:55 pm	60	59	1	0	0	0	Monica Irene  Miles	01/10-05/03	LUPH 114	Lower Division Credit
183	Biology	23920	BIOL	1999R	01	C	1.000	Special Projects	N/A	TBD	0	2	-2	0	0	0	Joseph Edward  McCauley	01/10-05/03	TBD	Lower Division Credit and Repeatable Course
184	Biology	24762	BIOL	1999R	02	D	1.000	Special Projects: How to Learn Biology	N/A	TBD	25	25	0	0	0	0	Meredith Montgomery  Adams	01/10-02/28	XX INTERNET	Lower Division Credit and Potential Test Proctoring Fee and Repeatable Course
185	Biology	20619	BIOL	2060	0	C	4.000	Functional Human Anatomy	MWF	08:00 am-08:50 am	60	55	5	0	0	0	Jeremy L  Bramblett	01/10-05/03	LUPH 114	Course Materials Charge and Lower Division Credit
186	Biology	20620	BIOL	2060	01	C	4.000	Functional Human Anatomy	MWF	08:00 am-08:50 am	60	43	17	0	0	0	Jeremy L  Bramblett	01/10-05/03	LUPH 114	Course Materials Charge and Lower Division Credit
187	Biology	20630	BIOL	2060L	0	C	0.000	Functional Human Anatomy Laboratory	W	10:00 am-11:50 am	24	22	2	0	0	0	Jodi L  Caskey	01/10-05/03	GROT 109	Lab/Studio Fee and Lower Division Credit
188	Biology	20632	BIOL	2060L	01	C	0.000	Functional Human Anatomy Laboratory	W	12:00 pm-01:50 pm	24	22	2	0	0	0	Jannatul   Ferdoush	01/10-05/03	GROT 109	Lab/Studio Fee and Lower Division Credit
189	Biology	20631	BIOL	2060L	02	C	0.000	Functional Human Anatomy Laboratory	W	02:00 pm-03:50 pm	24	11	13	0	0	0	Jodi L  Caskey	01/10-05/03	GROT 109	Lab/Studio Fee and Lower Division Credit
190	Biology	20633	BIOL	2060L	03	C	0.000	Functional Human Anatomy Laboratory	R	10:15 am-12:05 pm	24	22	2	0	0	0	Jeremy L  Bramblett	01/10-05/03	GROT 109	Lab/Studio Fee and Lower Division Credit
191	Biology	20961	BIOL	2060L	04	C	0.000	Functional Human Anatomy Laboratory	R	12:15 pm-02:05 pm	24	21	3	0	0	0	Jodi L  Caskey	01/10-05/03	GROT 109	Lab/Studio Fee and Lower Division Credit
192	Biology	20111	BIOL	2080	0	C	4.000	Human Physiology	MWF	10:00 am-10:50 am	36	34	2	0	0	0	Katherine Elizabeth  Kinnear	01/10-05/03	LUPH 242	Lower Division Credit
193	Biology	23244	BIOL	2080	01	C	4.000	Human Physiology	MWF	10:00 am-10:50 am	36	36	0	0	0	0	Katherine Elizabeth  Kinnear	01/10-05/03	LUPH 242	Lower Division Credit
194	Biology	20113	BIOL	2080L	0	C	0.000	Human Physiology Laboratory	R	10:15 am-12:05 pm	24	24	0	0	0	0	Katherine Elizabeth  Kinnear	01/10-05/03	GROT 108	Lab/Studio Fee and Lower Division Credit
195	Biology	20477	BIOL	2080L	01	C	0.000	Human Physiology Laboratory	R	12:15 pm-02:05 pm	24	23	1	0	0	0	Katherine Elizabeth  Kinnear	01/10-05/03	GROT 108	Lab/Studio Fee and Lower Division Credit
196	Biology	20614	BIOL	2080L	02	C	0.000	Human Physiology Laboratory	R	02:30 pm-04:20 pm	24	23	1	0	0	0	Katherine Elizabeth  Kinnear	01/10-05/03	GROT 108	Lab/Studio Fee and Lower Division Credit
197	Biology	20114	BIOL	2100	0	C	4.000	Microbiology and Health	TR	09:25 am-10:40 am	48	47	1	0	0	0	Nominanda Isabel  Barbosa	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
198	Biology	20726	BIOL	2100	01	C	4.000	Microbiology and Health	TR	09:25 am-10:40 am	48	25	23	0	0	0	Nominanda Isabel  Barbosa	01/10-05/03	EMCS 201	Natural Science Lec & Lab and Lower Division Credit and Natural Science Lab Course
199	Biology	20115	BIOL	2100L	0	C	0.000	Microbiology and Health Laboratory	M	12:00 pm-01:50 pm	24	22	2	0	0	0	Nominanda Isabel  Barbosa	01/10-05/03	HOLT 330	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
200	Biology	20116	BIOL	2100L	01	C	0.000	Microbiology and Health Laboratory	M	03:00 pm-04:50 pm	24	14	10	0	0	0	Nominanda Isabel  Barbosa	01/10-05/03	HOLT 330	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
201	Biology	20527	BIOL	2100L	02	C	0.000	Microbiology and Health Laboratory	W	12:00 pm-01:50 pm	24	24	0	0	0	0	Nominanda Isabel  Barbosa	01/10-05/03	HOLT 330	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
202	Biology	20636	BIOL	2100L	03	C	0.000	Microbiology and Health Laboratory	W	03:00 pm-04:50 pm	24	13	11	0	0	0	Nominanda Isabel  Barbosa	01/10-05/03	HOLT 330	Lab/Studio Fee and Lower Division Credit and Natural Science Lab Course
203	Biology	24345	BIOL	3060	01	D	3.000	Ecology	N/A	TBD	50	50	0	0	0	0	Jennifer M  Boyd	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
204	Biology	20117	BIOL	3060	02	C	3.000	Ecology	MWF	09:00 am-09:50 am	50	29	21	0	0	0	Deanna Estella  Beasley	01/10-05/03	LUPH 393	Upper Division Credit
205	Biology	20494	BIOL	3070	0	C	1.000	Ecology Laboratory	M	12:00 pm-01:50 pm	24	23	1	0	0	0	Deanna Estella  Beasley	01/10-05/03	HOLT 318	Lab/Studio Fee
206	Biology	22351	BIOL	3070	01	C	1.000	Ecology Laboratory	T	12:15 pm-02:05 pm	24	22	2	0	0	0	Deanna Estella  Beasley	01/10-05/03	HOLT 318	Lab/Studio Fee
207	Biology	23981	BIOL	3250	0	C	3.000	Genetics	TR	09:25 am-10:40 am	50	50	0	0	0	0	Margaret   Kovach	01/10-05/03	EMCS 301	Upper Division Credit
208	Biology	20623	BIOL	3250	01	C	3.000	Genetics	TR	08:00 am-09:15 am	50	26	24	0	0	0	Jose Ferreira  Barbosa	01/10-05/03	DRTH 101	Upper Division Credit
209	Biology	22352	BIOL	3250	02	D	3.000	Genetics	TR	10:50 am-12:05 pm	40	40	0	0	0	0	William D  Helenbrook	01/10-05/03	XX INTERNET	Potential Test Proctoring Fee and Upper Division Credit
210	Biology	20121	BIOL	3260	0	C	1.000	Genetics Laboratory	T	01:40 pm-04:30 pm	24	22	2	0	0	0	Margaret   Kovach	01/10-05/03	HOLT 120	Lab/Studio Fee and Upper Division Credit
211	Biology	20624	BIOL	3350	0	C	3.000	Evolution	MW	02:00 pm-03:15 pm	50	45	5	0	0	0	Fernando   Alda-Pons	01/10-05/03	LUPH 393	Upper Division Credit
212	Biology	20625	BIOL	3350	01	C	3.000	Evolution	TR	10:50 am-12:05 pm	50	49	1	0	0	0	Francesca   Leasi	01/10-05/03	LUPH 393	Upper Division Credit
213	Biology	23982	BIOL	4085	0	C	4.000	Parasitology	TR	08:00 am-09:15 am	48	45	3	0	0	0	Stylianos   Chatzimanolis	01/10-05/03	HOLT 230	Lab/Studio Fee and Upper Division Credit
214	Biology	23983	BIOL	4085L	01	C	0.000	Parasitology Lab	T	01:40 pm-04:30 pm	24	23	1	0	0	0	Stylianos   Chatzimanolis	01/10-05/03	HOLT 228	Upper Division Credit
215	Biology	23984	BIOL	4085L	02	C	0.000	Parasitology Lab	R	01:40 pm-04:30 pm	24	22	2	0	0	0	Stylianos   Chatzimanolis	01/10-05/03	HOLT 228	Upper Division Credit
216	Biology	24592	BIOL	4100	0	C	4.000	Pollinator Biology	TR	10:50 am-12:05 pm	23	22	1	0	0	0	Elise L  Chapman	01/10-05/03	HOLT 125	Upper Division Credit
217	Biology	24593	BIOL	4100L	0	C	0.000	Pollinator Biology Lab	T	12:15 pm-03:05 pm	23	22	1	0	0	0	Elise L  Chapman	01/10-05/03	HOLT 112	N/A
218	Biology	20626	BIOL	4110	0	C	4.000	Ichthyology	TR	10:50 am-12:05 pm	0	22	-22	0	0	0	Mark S  Schorr	01/10-05/03	HOLT 119	Upper Division Credit
219	Biology	20637	BIOL	4110L	0	C	0.000	Ichthyology Laboratory	W	01:00 pm-03:50 pm	0	22	-22	0	0	0	Mark S  Schorr	01/10-05/03	HOLT 123	Lab/Studio Fee and Upper Division Credit
220	Biology	22363	BIOL	4170	0	C	4.000	Ornithology	MWF	09:00 am-09:50 am	21	21	0	0	0	0	David A  Aborn	01/10-05/03	HOLT 119	Upper Division Credit
221	Biology	22364	BIOL	4170L	0	C	0.000	Ornithology Laboratory	M	01:00 pm-03:50 pm	21	21	0	0	0	0	David A  Aborn	01/10-05/03	HOLT 123	Lab/Studio Fee and Upper Division Credit
222	Biology	20627	BIOL	4190	0	C	4.000	Plant Taxonomy	MW	08:00 am-08:50 am	20	20	0	0	0	0	Joey T  Shaw	01/10-05/03	HOLT 229	Upper Division Credit
223	Biology	20638	BIOL	4190L	0	C	0.000	Plant Taxonomy Laboratory	MW	01:00 pm-02:50 pm	20	20	0	0	0	0	Joey T  Shaw	01/10-05/03	HOLT 112	Lab/Studio Fee and Upper Division Credit
224	Biology	20628	BIOL	4220	0	C	4.000	Principles of Microbiology	TR	09:25 am-10:40 am	48	45	3	0	0	0	Henry G  Spratt	01/10-05/03	HOLT 230	Upper Division Credit
225	Biology	20640	BIOL	4220L	0	C	0.000	Principles of Microbiology Laboratory	TR	10:50 am-12:40 pm	24	24	0	0	0	0	Henry G  Spratt	01/10-05/03	HOLT 330	Lab/Studio Fee and Upper Division Credit
226	Biology	20641	BIOL	4220L	01	C	0.000	Principles of Microbiology Laboratory	TR	01:40 pm-03:30 pm	24	21	3	0	0	0	Henry G  Spratt	01/10-05/03	HOLT 330	Lab/Studio Fee and Upper Division Credit
227	Biology	21113	BIOL	4280	0	C	4.000	Cellular Biology	TR	08:00 am-09:15 am	24	23	1	0	0	0	David K  Giles	01/10-05/03	HOLT 229	Upper Division Credit
228	Biology	20716	BIOL	4280L	0	C	0.000	Cellular Biology Laboratory	R	01:40 pm-04:30 pm	24	23	1	0	0	0	David K  Giles	01/10-05/03	HOLT 120	Lab/Studio Fee and Upper Division Credit
229	Biology	23246	BIOL	4310	0	C	4.000	Behavioral Ecology	MWF	11:00 am-11:50 am	30	28	2	0	0	0	Loren Donald  Hayes	01/10-05/03	HOLT 230	Lab/Studio Fee and Upper Division Credit
